date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:15	41403/41403	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/restaurante01.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/restaurante01.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:15	4308/4308	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/09/aspas.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/09/aspas.png	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:15	3004/3004	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/fresco-logo-pequeno.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/fresco-logo-pequeno.png	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:16	3391128/3391128	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/pizzaria-hero-fundo02.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/pizzaria-hero-fundo02.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Oct%202022%2023:46:16%20GMT	https://www.cursoemvideo.com/cursowp/manual/contato	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/contato	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:17	158735/158735	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2023:46:17%20GMT	https://www.cursoemvideo.com/cursowp/manual/cardapio/	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/cardapio/index.html	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:17	2961/2961	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/barra-horizontal.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/barra-horizontal.png	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:17	150794/150794	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2023:46:17%20GMT	https://www.cursoemvideo.com/cursowp/manual/quem-somos/	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/quem-somos/index.html	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:17	169092/169092	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/pizza.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/pizza.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:17	118903/118903	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2023:46:17%20GMT	https://www.cursoemvideo.com/cursowp/manual/noticias/	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/noticias/index.html	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:17	4463/4463	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/folha-fundo-01.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/folha-fundo-01.png	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:17	121681/121681	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2023:46:17%20GMT	https://www.cursoemvideo.com/cursowp/manual/contato/	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/contato/index.html	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:18	23633/23633	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/prato04-300x255.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/prato04-300x255.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:18	18209/18209	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/prato01-300x255.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/prato01-300x255.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:18	12911/12911	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/prato02-300x255.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/prato02-300x255.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:18	21464/21464	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/prato03-300x255.jpg	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/07/prato03-300x255.jpg	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:18	27465/27465	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/09/depoimento01.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/09/depoimento01.png	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:19	20356/20356	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/09/depoimento03.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/09/depoimento03.png	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:19	29418/29418	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202020%2018:44:56%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/09/depoimento02.png	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/uploads/2019/09/depoimento02.png	(from https://www.cursoemvideo.com/cursowp/manual/)
